Row ID,Order ID,Order Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,State,Sales per Unit,Discount _Flag,Leakage_Flag
8460,CA-2014-126200,25.08.2014,Office Supplies,Binders,12.38,3,0.8,-19.81,Texas,4.128,High Discount,Revenue Leakage
8885,CA-2014-107398,25.08.2014,Office Supplies,Binders,6.53,4,0.7,-4.57,Ohio,1.632,High Discount,Revenue Leakage
8886,CA-2014-107398,25.08.2014,Office Supplies,Binders,2.86,3,0.7,-2.29,Ohio,0.954,High Discount,Revenue Leakage
8887,CA-2014-107398,25.08.2014,Office Supplies,Binders,20.86,8,0.7,-16.68,Ohio,2.607,High Discount,Revenue Leakage
1899,CA-2014-169775,29.08.2014,Office Supplies,Binders,505.18,4,0.7,-336.78,Florida,126.294,High Discount,Revenue Leakage
1900,CA-2014-169775,29.08.2014,Furniture,Tables,174.06,3,0.45,-110.76,Florida,58.0195,High Discount,Revenue Leakage
3393,CA-2014-166471,08.09.2014,Technology,Phones,219.17,2,0.2,-43.83,Washington,109.584,Normal,Revenue Leakage
7433,CA-2014-161249,08.09.2014,Office Supplies,Fasteners,4.46,3,0.2,-0.95,Arizona,1.488,Normal,Revenue Leakage
7434,CA-2014-161249,08.09.2014,Office Supplies,Binders,9.35,5,0.7,-6.54,Arizona,1.869,High Discount,Revenue Leakage
3598,CA-2014-102869,09.09.2014,Technology,Accessories,64.70,6,0.2,-4.85,Pennsylvania,10.784,Normal,Revenue Leakage
3600,CA-2014-102869,09.09.2014,Technology,Phones,135.52,1,0.4,-31.62,Pennsylvania,135.516,High Discount,Revenue Leakage
7647,US-2014-115196,09.09.2014,Technology,Machines,1299.99,2,0.5,-572.00,North Carolina,649.995,High Discount,Revenue Leakage
9460,CA-2014-138240,10.09.2014,Technology,Phones,15.99,1,0.2,-3.00,California,15.992,Normal,Revenue Leakage
4565,CA-2014-101175,12.09.2014,Office Supplies,Storage,100.70,6,0.2,-1.26,Arizona,16.784,Normal,Revenue Leakage
7853,CA-2014-169649,12.09.2014,Office Supplies,Appliances,20.39,2,0.8,-53.01,Illinois,10.194,High Discount,Revenue Leakage
231,US-2014-156216,13.09.2014,Office Supplies,Binders,18.65,7,0.7,-12.43,North Carolina,2.664,High Discount,Revenue Leakage
5278,CA-2014-113859,13.09.2014,Furniture,Chairs,340.12,6,0.3,-9.72,Texas,56.686,Normal,Revenue Leakage
6910,CA-2014-126277,13.09.2014,Office Supplies,Binders,2.50,3,0.7,-2.00,Ohio,0.834,High Discount,Revenue Leakage
175,US-2014-100853,14.09.2014,Office Supplies,Appliances,52.45,2,0.8,-131.12,Illinois,26.224,High Discount,Revenue Leakage
5125,CA-2014-160766,14.09.2014,Furniture,Tables,464.29,9,0.4,-108.33,New York,51.588,High Discount,Revenue Leakage
8433,US-2014-127635,14.09.2014,Office Supplies,Fasteners,6.05,4,0.2,-1.36,Texas,1.512,Normal,Revenue Leakage
8435,US-2014-127635,14.09.2014,Furniture,Furnishings,9.96,5,0.6,-6.72,Texas,1.992,High Discount,Revenue Leakage
8436,US-2014-127635,14.09.2014,Office Supplies,Binders,8.55,2,0.8,-13.68,Texas,4.276,High Discount,Revenue Leakage
879,US-2014-158638,17.09.2014,Office Supplies,Binders,5.89,4,0.7,-4.12,Pennsylvania,1.473,High Discount,Revenue Leakage
7601,CA-2014-131947,17.09.2014,Technology,Machines,29.93,5,0.7,-21.95,Oregon,5.985,High Discount,Revenue Leakage
263,US-2014-106992,19.09.2014,Technology,Machines,3059.98,3,0.4,-510.00,Texas,1019.994,High Discount,Revenue Leakage
264,US-2014-106992,19.09.2014,Technology,Machines,2519.96,7,0.4,-252.00,Texas,359.994,High Discount,Revenue Leakage
4129,CA-2014-127299,19.09.2014,Technology,Machines,2624.99,3,0.5,-944.99,North Carolina,874.995,High Discount,Revenue Leakage
9041,CA-2014-138177,19.09.2014,Furniture,Tables,73.92,1,0.5,-45.83,Arizona,73.915,High Discount,Revenue Leakage
126,US-2014-134614,20.09.2014,Furniture,Tables,617.70,6,0.5,-407.68,Illinois,102.95,High Discount,Revenue Leakage
8867,CA-2014-120411,20.09.2014,Furniture,Bookcases,493.43,5,0.3,-70.49,Illinois,98.686,Normal,Revenue Leakage
9396,CA-2014-125997,20.09.2014,Furniture,Bookcases,801.57,2,0.2,-10.02,New York,400.784,Normal,Revenue Leakage
5305,US-2014-166310,21.09.2014,Furniture,Furnishings,8.54,2,0.6,-7.48,Texas,4.272,High Discount,Revenue Leakage
7103,CA-2014-117478,21.09.2014,Office Supplies,Binders,6.57,3,0.7,-5.04,Pennsylvania,2.19,High Discount,Revenue Leakage
5725,CA-2014-103191,22.09.2014,Office Supplies,Storage,331.54,3,0.2,-82.88,Illinois,110.512,Normal,Revenue Leakage
2826,US-2014-112914,25.09.2014,Furniture,Bookcases,300.53,2,0.32,-97.23,Texas,150.2664,Normal,Revenue Leakage
2827,US-2014-112914,25.09.2014,Office Supplies,Binders,2.72,2,0.8,-4.36,Texas,1.362,High Discount,Revenue Leakage
2107,US-2014-152723,26.09.2014,Office Supplies,Binders,0.88,1,0.8,-1.40,Texas,0.876,High Discount,Revenue Leakage
8050,CA-2014-144974,26.09.2014,Office Supplies,Binders,5.97,5,0.7,-4.58,Pennsylvania,1.194,High Discount,Revenue Leakage
4053,CA-2014-122931,29.09.2014,Furniture,Tables,409.27,2,0.4,-81.85,Pennsylvania,204.636,High Discount,Revenue Leakage
4056,CA-2014-122931,29.09.2014,Office Supplies,Storage,1801.63,6,0.2,-337.81,Pennsylvania,300.272,Normal,Revenue Leakage
4057,CA-2014-122931,29.09.2014,Furniture,Tables,67.18,1,0.4,-20.15,Pennsylvania,67.176,High Discount,Revenue Leakage
2101,US-2014-140116,03.10.2014,Office Supplies,Storage,636.41,3,0.2,-15.91,Colorado,212.136,Normal,Revenue Leakage
7555,CA-2014-114181,05.10.2014,Furniture,Bookcases,349.97,7,0.5,-216.98,Pennsylvania,49.995,High Discount,Revenue Leakage
7548,CA-2014-103492,10.10.2014,Office Supplies,Binders,11.98,5,0.8,-19.17,Texas,2.396,High Discount,Revenue Leakage
7549,CA-2014-103492,10.10.2014,Office Supplies,Binders,0.90,1,0.8,-1.57,Texas,0.898,High Discount,Revenue Leakage
8873,US-2014-105137,10.10.2014,Technology,Machines,101.99,2,0.7,-71.40,Ohio,50.997,High Discount,Revenue Leakage
8874,US-2014-105137,10.10.2014,Office Supplies,Binders,18.26,2,0.7,-13.39,Ohio,9.132,High Discount,Revenue Leakage
5756,CA-2014-163748,14.10.2014,Office Supplies,Appliances,3.16,4,0.8,-8.53,Texas,0.79,High Discount,Revenue Leakage
9065,US-2014-151015,14.10.2014,Office Supplies,Binders,2.95,3,0.8,-4.86,Illinois,0.982,High Discount,Revenue Leakage
4898,US-2014-122021,15.10.2014,Furniture,Chairs,183.37,2,0.3,-7.86,Ohio,91.686,Normal,Revenue Leakage
6874,CA-2014-124394,17.10.2014,Office Supplies,Binders,10.78,5,0.8,-17.25,Texas,2.156,High Discount,Revenue Leakage
6875,CA-2014-124394,17.10.2014,Technology,Accessories,119.98,3,0.2,-18.00,Texas,39.992,Normal,Revenue Leakage
9558,CA-2014-103086,17.10.2014,Furniture,Furnishings,5.31,2,0.6,-1.59,Texas,2.656,High Discount,Revenue Leakage
5111,CA-2014-138450,18.10.2014,Office Supplies,Storage,186.91,6,0.2,-35.05,Pennsylvania,31.152,Normal,Revenue Leakage
6537,CA-2014-169684,20.10.2014,Furniture,Tables,328.59,3,0.4,-147.87,Tennessee,109.53,High Discount,Revenue Leakage
6538,CA-2014-169684,20.10.2014,Office Supplies,Storage,98.35,3,0.2,-24.59,Tennessee,32.784,Normal,Revenue Leakage
6557,CA-2014-137092,20.10.2014,Office Supplies,Binders,8.68,1,0.8,-14.76,Illinois,8.682,High Discount,Revenue Leakage
1890,CA-2014-142587,21.10.2014,Furniture,Tables,409.59,3,0.4,-122.88,Ohio,136.53,High Discount,Revenue Leakage
7710,CA-2014-139542,25.10.2014,Office Supplies,Binders,13.70,3,0.7,-9.59,Pennsylvania,4.566,High Discount,Revenue Leakage
3846,CA-2014-101931,28.10.2014,Furniture,Bookcases,617.00,6,0.15,-36.29,California,102.833,Normal,Revenue Leakage
2066,CA-2014-106439,31.10.2014,Furniture,Chairs,146.35,3,0.2,-9.15,California,48.784,Normal,Revenue Leakage
4210,CA-2014-145387,31.10.2014,Furniture,Tables,385.69,1,0.3,-60.61,Rhode Island,385.686,Normal,Revenue Leakage
6640,CA-2014-108609,31.10.2014,Furniture,Tables,1421.66,8,0.4,-734.53,Ohio,177.708,High Discount,Revenue Leakage
546,CA-2014-103849,05.11.2014,Furniture,Furnishings,66.11,4,0.6,-84.29,Texas,16.528,High Discount,Revenue Leakage
9429,CA-2014-152100,05.11.2014,Furniture,Chairs,1212.96,8,0.3,-69.31,Texas,151.62,Normal,Revenue Leakage
9591,CA-2014-119172,05.11.2014,Office Supplies,Binders,104.58,9,0.8,-172.56,Illinois,11.62,High Discount,Revenue Leakage
4169,CA-2014-157924,10.11.2014,Furniture,Chairs,433.57,2,0.2,-65.04,California,216.784,Normal,Revenue Leakage
3325,CA-2014-165309,11.11.2014,Office Supplies,Binders,896.99,5,0.8,-1480.03,Texas,179.398,High Discount,Revenue Leakage
3326,CA-2014-165309,11.11.2014,Office Supplies,Binders,1.23,1,0.8,-1.97,Texas,1.234,High Discount,Revenue Leakage
5956,CA-2014-155796,11.11.2014,Furniture,Bookcases,521.96,4,0.5,-250.54,Pennsylvania,130.49,High Discount,Revenue Leakage
9748,US-2014-140914,11.11.2014,Furniture,Furnishings,10.98,2,0.6,-7.96,Illinois,5.492,High Discount,Revenue Leakage
9749,US-2014-140914,11.11.2014,Furniture,Chairs,797.94,4,0.3,-57.00,Illinois,199.486,Normal,Revenue Leakage
5304,US-2014-139500,16.11.2014,Furniture,Chairs,37.30,2,0.3,-1.07,Illinois,18.648,Normal,Revenue Leakage
8709,CA-2014-119144,16.11.2014,Technology,Phones,79.97,4,0.2,-17.99,California,19.992,Normal,Revenue Leakage
3603,CA-2014-159835,17.11.2014,Furniture,Chairs,657.93,5,0.3,-93.99,Pennsylvania,131.586,Normal,Revenue Leakage
6536,CA-2014-128209,17.11.2014,Furniture,Bookcases,4007.84,10,0.2,-50.10,New York,400.784,Normal,Revenue Leakage
2438,CA-2014-164210,18.11.2014,Furniture,Tables,145.98,2,0.5,-99.27,Colorado,72.99,High Discount,Revenue Leakage
3300,US-2014-159926,18.11.2014,Office Supplies,Binders,51.00,1,0.7,-40.80,Pennsylvania,50.997,High Discount,Revenue Leakage
3301,US-2014-159926,18.11.2014,Office Supplies,Storage,76.79,1,0.2,-16.32,Pennsylvania,76.792,Normal,Revenue Leakage
3302,US-2014-159926,18.11.2014,Technology,Phones,539.96,6,0.4,-107.99,Pennsylvania,89.994,High Discount,Revenue Leakage
3304,US-2014-159926,18.11.2014,Office Supplies,Binders,1.94,3,0.7,-1.43,Pennsylvania,0.648,High Discount,Revenue Leakage
4131,CA-2014-115336,18.11.2014,Office Supplies,Binders,14.48,5,0.8,-23.89,Illinois,2.896,High Discount,Revenue Leakage
4908,CA-2014-133809,18.11.2014,Office Supplies,Binders,11.81,8,0.7,-8.66,Ohio,1.476,High Discount,Revenue Leakage
4909,CA-2014-133809,18.11.2014,Technology,Phones,9.59,2,0.4,-2.08,Ohio,4.794,High Discount,Revenue Leakage
7299,CA-2014-163468,18.11.2014,Furniture,Tables,292.10,4,0.5,-175.26,Illinois,73.025,High Discount,Revenue Leakage
7300,CA-2014-163468,18.11.2014,Furniture,Furnishings,8.54,2,0.6,-7.48,Illinois,4.272,High Discount,Revenue Leakage
7301,CA-2014-163468,18.11.2014,Furniture,Bookcases,424.12,6,0.3,-30.29,Illinois,70.686,Normal,Revenue Leakage
7302,CA-2014-163468,18.11.2014,Office Supplies,Binders,2.89,3,0.8,-4.92,Illinois,0.964,High Discount,Revenue Leakage
7303,CA-2014-163468,18.11.2014,Office Supplies,Storage,381.72,5,0.2,-66.80,Illinois,76.344,Normal,Revenue Leakage
8973,US-2014-149034,19.11.2014,Technology,Accessories,47.50,1,0.2,-1.19,Pennsylvania,47.496,Normal,Revenue Leakage
3394,CA-2014-105340,22.11.2014,Office Supplies,Binders,6.93,1,0.8,-11.08,Texas,6.928,High Discount,Revenue Leakage
3895,US-2014-112200,22.11.2014,Office Supplies,Binders,9.98,5,0.8,-16.47,Illinois,1.996,High Discount,Revenue Leakage
1571,US-2014-157385,23.11.2014,Furniture,Chairs,603.92,5,0.2,-67.94,California,120.784,Normal,Revenue Leakage
3708,CA-2014-120544,23.11.2014,Furniture,Furnishings,6.37,2,0.6,-2.55,Texas,3.184,High Discount,Revenue Leakage
3709,CA-2014-120544,23.11.2014,Office Supplies,Appliances,34.18,3,0.8,-87.15,Texas,11.392,High Discount,Revenue Leakage
7266,US-2014-143721,23.11.2014,Furniture,Chairs,155.37,2,0.3,-35.51,Texas,77.686,Normal,Revenue Leakage
2367,CA-2014-102295,24.11.2014,Furniture,Chairs,120.71,1,0.2,-18.11,California,120.712,Normal,Revenue Leakage
3834,CA-2014-105984,24.11.2014,Technology,Phones,1049.97,5,0.4,-209.99,Ohio,209.994,High Discount,Revenue Leakage
3835,CA-2014-105984,24.11.2014,Furniture,Chairs,611.06,3,0.3,-34.92,Ohio,203.686,Normal,Revenue Leakage
4058,CA-2014-163034,24.11.2014,Office Supplies,Storage,646.20,5,0.2,-8.08,Illinois,129.24,Normal,Revenue Leakage
5017,CA-2014-153850,24.11.2014,Technology,Phones,1502.38,4,0.4,-250.40,Ohio,375.594,High Discount,Revenue Leakage
9922,CA-2014-111360,24.11.2014,Office Supplies,Binders,5.74,3,0.7,-4.59,Ohio,1.914,High Discount,Revenue Leakage
2610,CA-2014-127446,25.11.2014,Furniture,Tables,1218.74,5,0.3,-121.87,Texas,243.747,Normal,Revenue Leakage
2613,CA-2014-127446,25.11.2014,Furniture,Furnishings,6.10,3,0.6,-3.96,Texas,2.032,High Discount,Revenue Leakage
4728,CA-2014-119151,25.11.2014,Furniture,Bookcases,275.95,3,0.2,-37.94,New York,91.984,Normal,Revenue Leakage
79,US-2014-147606,26.11.2014,Furniture,Furnishings,19.30,5,0.6,-14.48,Texas,3.86,High Discount,Revenue Leakage
1637,CA-2014-168984,26.11.2014,Office Supplies,Storage,669.08,5,0.2,-167.27,Oregon,133.816,Normal,Revenue Leakage
1638,CA-2014-168984,26.11.2014,Technology,Phones,438.34,4,0.2,-87.67,Oregon,109.584,Normal,Revenue Leakage
5495,CA-2014-105249,28.11.2014,Furniture,Bookcases,411.33,4,0.15,-4.84,California,102.833,Normal,Revenue Leakage
8573,CA-2014-121629,28.11.2014,Technology,Machines,998.85,5,0.4,-199.77,Texas,199.77,High Discount,Revenue Leakage
7616,CA-2014-148425,30.11.2014,Office Supplies,Binders,6.64,9,0.7,-4.43,Florida,0.738,High Discount,Revenue Leakage
9196,CA-2014-146843,30.11.2014,Technology,Accessories,102.24,4,0.2,-16.61,Arizona,25.56,Normal,Revenue Leakage
457,US-2014-110674,02.12.2014,Furniture,Chairs,129.57,2,0.2,-24.29,California,64.784,Normal,Revenue Leakage
2797,CA-2014-154599,04.12.2014,Furniture,Bookcases,308.50,3,0.15,-18.15,California,102.833,Normal,Revenue Leakage
2747,CA-2014-155887,05.12.2014,Furniture,Tables,700.06,3,0.3,-130.01,Massachusetts,233.352,Normal,Revenue Leakage
339,CA-2014-129924,07.12.2014,Furniture,Tables,698.35,3,0.2,-17.46,California,232.784,Normal,Revenue Leakage
8314,CA-2014-161508,07.12.2014,Furniture,Chairs,512.36,3,0.3,-14.64,Texas,170.786,Normal,Revenue Leakage
8291,CA-2014-156244,08.12.2014,Office Supplies,Supplies,5.55,2,0.2,-1.04,Florida,2.776,Normal,Revenue Leakage
3161,US-2014-150924,09.12.2014,Office Supplies,Binders,5.18,5,0.8,-8.03,Texas,1.036,High Discount,Revenue Leakage
3285,CA-2014-103702,09.12.2014,Office Supplies,Binders,63.92,7,0.7,-46.88,Ohio,9.132,High Discount,Revenue Leakage
5552,US-2014-159618,11.12.2014,Office Supplies,Supplies,16.66,6,0.2,-3.12,Texas,2.776,Normal,Revenue Leakage
5555,US-2014-159618,11.12.2014,Furniture,Bookcases,67.99,1,0.32,-13.00,Texas,67.9932,Normal,Revenue Leakage
9904,CA-2014-122609,11.12.2014,Furniture,Furnishings,25.13,3,0.6,-6.91,Texas,8.376,High Discount,Revenue Leakage
3142,US-2014-122959,12.12.2014,Office Supplies,Binders,210.39,2,0.8,-336.63,Texas,105.196,High Discount,Revenue Leakage
4226,US-2014-102631,13.12.2014,Furniture,Furnishings,94.43,3,0.6,-42.49,Illinois,31.476,High Discount,Revenue Leakage
6003,CA-2014-124079,13.12.2014,Office Supplies,Binders,5.21,2,0.7,-4.17,Arizona,2.607,High Discount,Revenue Leakage
1973,CA-2014-148950,14.12.2014,Office Supplies,Binders,5.10,4,0.8,-8.68,Illinois,1.276,High Discount,Revenue Leakage
1975,CA-2014-148950,14.12.2014,Technology,Accessories,35.02,3,0.2,-2.19,Illinois,11.672,Normal,Revenue Leakage
5704,US-2014-123519,14.12.2014,Furniture,Tables,136.53,1,0.4,-52.34,Ohio,136.53,High Discount,Revenue Leakage
9512,CA-2014-130575,14.12.2014,Office Supplies,Binders,9.26,3,0.8,-13.90,Illinois,3.088,High Discount,Revenue Leakage
1575,CA-2014-101602,15.12.2014,Technology,Phones,40.68,3,0.2,-9.15,Texas,13.56,Normal,Revenue Leakage
1576,CA-2014-101602,15.12.2014,Furniture,Chairs,763.28,5,0.3,-21.81,Texas,152.656,Normal,Revenue Leakage
7007,CA-2014-119466,15.12.2014,Furniture,Furnishings,8.54,2,0.6,-7.48,Illinois,4.272,High Discount,Revenue Leakage
7484,CA-2014-129938,15.12.2014,Furniture,Chairs,445.80,7,0.3,-108.27,Pennsylvania,63.686,Normal,Revenue Leakage
2606,CA-2014-112718,16.12.2014,Office Supplies,Binders,1.17,1,0.7,-0.86,Florida,1.167,High Discount,Revenue Leakage
4714,CA-2014-108273,16.12.2014,Furniture,Furnishings,56.57,2,0.6,-74.95,Texas,28.284,High Discount,Revenue Leakage
9832,CA-2014-113257,16.12.2014,Furniture,Furnishings,8.62,7,0.6,-2.59,Texas,1.232,High Discount,Revenue Leakage
4420,CA-2014-139633,17.12.2014,Office Supplies,Binders,5.48,4,0.7,-4.02,Ohio,1.371,High Discount,Revenue Leakage
435,US-2014-150574,19.12.2014,Office Supplies,Binders,4.81,2,0.7,-3.69,Florida,2.406,High Discount,Revenue Leakage
436,US-2014-150574,19.12.2014,Technology,Accessories,247.80,5,0.2,-18.59,Florida,49.56,Normal,Revenue Leakage
9524,CA-2014-169446,19.12.2014,Office Supplies,Storage,32.59,3,0.2,-7.74,Illinois,10.864,Normal,Revenue Leakage
4419,CA-2014-160157,20.12.2014,Furniture,Furnishings,190.85,3,0.2,-21.47,Ohio,63.616,Normal,Revenue Leakage
4692,CA-2014-138681,20.12.2014,Furniture,Chairs,242.35,3,0.2,-42.41,Arizona,80.784,Normal,Revenue Leakage
6107,CA-2014-120852,20.12.2014,Office Supplies,Appliances,19.43,2,0.8,-49.55,Texas,9.716,High Discount,Revenue Leakage
6108,CA-2014-120852,20.12.2014,Technology,Accessories,65.44,5,0.2,-8.18,Texas,13.088,Normal,Revenue Leakage
6243,CA-2014-134621,21.12.2014,Office Supplies,Binders,18.24,2,0.7,-14.59,Tennessee,9.12,High Discount,Revenue Leakage
6916,CA-2014-142510,22.12.2014,Office Supplies,Binders,17.90,6,0.8,-31.33,Illinois,2.984,High Discount,Revenue Leakage
3980,CA-2014-114517,23.12.2014,Furniture,Tables,53.32,2,0.4,-19.55,New York,26.658,High Discount,Revenue Leakage
9382,CA-2014-154158,23.12.2014,Office Supplies,Storage,424.27,2,0.2,-10.61,Florida,212.136,Normal,Revenue Leakage
9384,CA-2014-154158,23.12.2014,Office Supplies,Storage,83.92,5,0.2,-1.05,Florida,16.784,Normal,Revenue Leakage
125,US-2014-152030,26.12.2014,Furniture,Chairs,600.56,3,0.3,-8.58,Texas,200.186,Normal,Revenue Leakage
296,CA-2014-111451,26.12.2014,Furniture,Furnishings,218.35,3,0.2,-24.56,Colorado,72.784,Normal,Revenue Leakage
297,CA-2014-111451,26.12.2014,Office Supplies,Binders,78.60,5,0.7,-62.88,Colorado,15.72,High Discount,Revenue Leakage
622,US-2014-111171,26.12.2014,Office Supplies,Binders,8.69,5,0.8,-14.77,Illinois,1.738,High Discount,Revenue Leakage
4819,CA-2014-139598,26.12.2014,Office Supplies,Storage,227.14,4,0.2,-42.59,Pennsylvania,56.784,Normal,Revenue Leakage
2967,CA-2014-162866,27.12.2014,Furniture,Furnishings,32.95,6,0.6,-19.77,Illinois,5.492,High Discount,Revenue Leakage
8372,CA-2014-165393,27.12.2014,Office Supplies,Binders,4.98,1,0.8,-8.47,Texas,4.984,High Discount,Revenue Leakage
8671,US-2014-159611,27.12.2014,Furniture,Furnishings,182.35,3,0.2,-18.24,Ohio,60.784,Normal,Revenue Leakage
8672,US-2014-159611,27.12.2014,Office Supplies,Storage,118.16,2,0.2,-25.11,Ohio,59.08,Normal,Revenue Leakage
9232,CA-2014-148383,27.12.2014,Office Supplies,Binders,946.76,6,0.7,-694.29,Arizona,157.794,High Discount,Revenue Leakage
4320,CA-2014-152345,29.12.2014,Technology,Phones,23.98,3,0.2,-5.69,New Mexico,7.992,Normal,Revenue Leakage
5678,CA-2014-126802,29.12.2014,Furniture,Furnishings,38.98,3,0.6,-50.67,Illinois,12.992,High Discount,Revenue Leakage
7204,CA-2014-118276,29.12.2014,Furniture,Furnishings,8.74,3,0.6,-4.80,Illinois,2.912,High Discount,Revenue Leakage
3308,CA-2014-104738,30.12.2014,Office Supplies,Binders,2.29,3,0.8,-3.66,Texas,0.762,High Discount,Revenue Leakage
3724,US-2014-169789,30.12.2014,Office Supplies,Binders,551.99,5,0.7,-459.99,Arizona,110.397,High Discount,Revenue Leakage
7359,US-2014-115189,30.12.2014,Technology,Phones,251.96,6,0.4,-50.39,Pennsylvania,41.994,High Discount,Revenue Leakage
7360,US-2014-115189,30.12.2014,Furniture,Tables,523.76,3,0.4,-192.05,Pennsylvania,174.588,High Discount,Revenue Leakage
8969,CA-2014-166730,30.12.2014,Office Supplies,Storage,39.13,1,0.2,-8.80,Tennessee,39.128,Normal,Revenue Leakage
8503,CA-2015-102316,03.01.2015,Furniture,Chairs,184.75,3,0.2,-20.78,California,61.584,Normal,Revenue Leakage
8782,CA-2015-133585,03.01.2015,Furniture,Bookcases,1228.00,6,0.32,-36.12,Texas,204.6664,Normal,Revenue Leakage
3969,US-2015-163685,06.01.2015,Office Supplies,Binders,5.73,8,0.8,-9.16,Texas,0.716,High Discount,Revenue Leakage
1506,CA-2015-153388,08.01.2015,Furniture,Tables,1004.98,6,0.2,-175.87,California,167.496,Normal,Revenue Leakage
9035,CA-2015-148873,10.01.2015,Office Supplies,Binders,2.99,4,0.8,-4.49,Illinois,0.748,High Discount,Revenue Leakage
1647,CA-2015-105221,11.01.2015,Technology,Accessories,35.36,2,0.2,-3.09,Pennsylvania,17.68,Normal,Revenue Leakage
1648,CA-2015-105221,11.01.2015,Office Supplies,Fasteners,3.17,2,0.2,-0.71,Pennsylvania,1.584,Normal,Revenue Leakage
1474,US-2015-105676,12.01.2015,Furniture,Furnishings,6.69,4,0.6,-4.01,Texas,1.672,High Discount,Revenue Leakage
468,US-2015-101399,17.01.2015,Furniture,Furnishings,254.74,7,0.6,-312.06,Illinois,36.392,High Discount,Revenue Leakage
6625,CA-2015-141250,19.01.2015,Furniture,Tables,102.44,1,0.3,-13.17,Texas,102.438,Normal,Revenue Leakage
6626,CA-2015-141250,19.01.2015,Furniture,Chairs,199.30,4,0.3,-8.54,Texas,49.826,Normal,Revenue Leakage
2537,CA-2015-168746,27.01.2015,Furniture,Chairs,181.99,2,0.3,-54.60,Ohio,90.993,Normal,Revenue Leakage
2538,CA-2015-168746,27.01.2015,Technology,Phones,431.98,4,0.4,-100.79,Ohio,107.994,High Discount,Revenue Leakage
2539,CA-2015-168746,27.01.2015,Technology,Phones,155.37,1,0.4,-36.25,Ohio,155.37,High Discount,Revenue Leakage
